abc command read data/library/mcnc.genlib
Entered genlib library with 23 gates from file "data/library/mcnc.genlib".
abc command read_blif data/su/rca32.blif
abc command print_stats
[1;37mrca32                         :[0m i/o =   64/   33  lat =    0  nd =   298  edge =    585  area =666.00  delay =16.10  lev = 12
--------------- round 1 ---------------
seed = 2531465778
maxLevel = 4
0,-nan,-nan
delay = 16
#gates = 298
output circuit appNtk/rca32_1_0.00013_661_16.blif
time = 2355113 us
--------------- round 2 ---------------
seed = 2531465778
maxLevel = 4
193,0.948187,0.00986233
193,0.948187,0.00986233
194,0.948454,0.00981149
195,0.948718,0.00976118
195,0.948718,0.00976118
195,0.948718,0.00976118
195,0.948718,0.00976118
195,0.948718,0.00976118
196,0.94898,0.00971138
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
197,0.949239,0.00966208
198,0.949495,0.00961328
199,0.949749,0.00956497
199,0.949749,0.00956497
199,0.949749,0.00956497
199,0.949749,0.00956497
199,0.949749,0.00956497
199,0.949749,0.00956497
199,0.949749,0.00956497
200,0.95,0.00951715
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
201,0.950249,0.0094698
202,0.950495,0.00942292
203,0.950739,0.0093765
203,0.950739,0.0093765
203,0.950739,0.0093765
203,0.950739,0.0093765
203,0.950739,0.0093765
204,0.95098,0.00933054
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
205,0.95122,0.00928502
206,0.951456,0.00923995
207,0.951691,0.00919531
207,0.951691,0.00919531
207,0.951691,0.00919531
207,0.951691,0.00919531
207,0.951691,0.00919531
210,0.952381,0.00906395
215,0.953488,0.00885316
226,0.955752,0.00842226
227,0.955947,0.00838515
227,0.955947,0.00838515
227,0.955947,0.00838515
227,0.955947,0.00838515
228,0.95614,0.00834838
229,0.956332,0.00831192
229,0.956332,0.00831192
229,0.956332,0.00831192
229,0.956332,0.00831192
229,0.956332,0.00831192
229,0.956332,0.00831192
229,0.956332,0.00831192
230,0.956522,0.00827578
231,0.95671,0.00823996
231,0.95671,0.00823996
231,0.95671,0.00823996
231,0.95671,0.00823996
231,0.95671,0.00823996
231,0.95671,0.00823996
232,0.956897,0.00820444
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
233,0.957082,0.00816923
234,0.957265,0.00813432
235,0.957447,0.0080997
235,0.957447,0.0080997
235,0.957447,0.0080997
235,0.957447,0.0080997
235,0.957447,0.0080997
236,0.957627,0.00806538
237,0.957806,0.00803135
237,0.957806,0.00803135
237,0.957806,0.00803135
237,0.957806,0.00803135
240,0.958333,0.00793096
240,0.958333,0.00793096
240,0.958333,0.00793096
250,0.96,0.00761372
251,0.960159,0.00758339
251,0.960159,0.00758339
251,0.960159,0.00758339
251,0.960159,0.00758339
251,0.960159,0.00758339
251,0.960159,0.00758339
252,0.960317,0.00755329
253,0.960474,0.00752344
253,0.960474,0.00752344
253,0.960474,0.00752344
253,0.960474,0.00752344
253,0.960474,0.00752344
253,0.960474,0.00752344
253,0.960474,0.00752344
254,0.96063,0.00749382
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
255,0.960784,0.00746443
256,0.960938,0.00743527
257,0.961089,0.00740634
257,0.961089,0.00740634
257,0.961089,0.00740634
257,0.961089,0.00740634
257,0.961089,0.00740634
260,0.961538,0.00732088
266,0.962406,0.00715575
272,0.963235,0.0069979
275,0.963636,0.00692156
276,0.963768,0.00689649
287,0.965157,0.00663216
287,0.965157,0.00663216
287,0.965157,0.00663216
287,0.965157,0.00663216
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
288,0.965278,0.00660913
289,0.965398,0.00658626
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
290,0.965517,0.00656355
294,0.965986,0.00647425
297,0.96633,0.00640886
299,0.966555,0.00636599
299,0.966555,0.00636599
304,0.967105,0.00626128
305,0.967213,0.00624075
305,0.967213,0.00624075
305,0.967213,0.00624075
305,0.967213,0.00624075
305,0.967213,0.00624075
305,0.967213,0.00624075
306,0.96732,0.00622036
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
307,0.967427,0.0062001
316,0.939873,0.0108533
320,0.940625,0.0107176
326,0.941718,0.0105203
330,0.942424,0.0103928
335,0.943284,0.0102377
336,0.943452,0.0102072
343,0.944606,0.00999892
343,0.944606,0.00999892
343,0.944606,0.00999892
343,0.944606,0.00999892
344,0.944767,0.00996985
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
346,0.945087,0.00991223
347,0.945245,0.00988366
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
348,0.945402,0.00985526
351,0.945869,0.00977103
356,0.946629,0.00963379
359,0.947075,0.00955329
359,0.947075,0.00955329
359,0.947075,0.00955329
359,0.947075,0.00955329
360,0.947222,0.00952675
362,0.947514,0.00947412
363,0.947658,0.00944802
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
364,0.947802,0.00942206
367,0.948229,0.00934504
367,0.948229,0.00934504
367,0.948229,0.00934504
367,0.948229,0.00934504
n242 is replaced by one with estimated error 0.0021
error = 0.0021
area = 656
delay = 16
#gates = 296
output circuit appNtk/rca32_2_0.0021_656_16.blif
time = 4369286 us
--------------- round 3 ---------------
seed = 2531465778
maxLevel = 4
367,0.948229,0.00934504
367,0.948229,0.00934504
368,0.94837,0.00931965
369,0.948509,0.00929439
369,0.948509,0.00929439
369,0.948509,0.00929439
369,0.948509,0.00929439
369,0.948509,0.00929439
370,0.948649,0.00926927
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
371,0.948787,0.00924429
372,0.948925,0.00921944
373,0.949062,0.00919472
373,0.949062,0.00919472
373,0.949062,0.00919472
373,0.949062,0.00919472
373,0.949062,0.00919472
373,0.949062,0.00919472
373,0.949062,0.00919472
374,0.949198,0.00917013
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
375,0.949333,0.00914568
376,0.949468,0.00912136
377,0.949602,0.00909716
377,0.949602,0.00909716
377,0.949602,0.00909716
377,0.949602,0.00909716
377,0.949602,0.00909716
378,0.949735,0.0090731
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
379,0.949868,0.00904916
380,0.95,0.00902534
381,0.950131,0.00900165
381,0.950131,0.00900165
381,0.950131,0.00900165
381,0.950131,0.00900165
381,0.950131,0.00900165
384,0.950521,0.00893133
389,0.951157,0.00881653
399,0.952381,0.00859556
399,0.952381,0.00859556
399,0.952381,0.00859556
399,0.952381,0.00859556
399,0.952381,0.00859556
400,0.9525,0.00857408
401,0.952618,0.00855269
401,0.952618,0.00855269
401,0.952618,0.00855269
401,0.952618,0.00855269
401,0.952618,0.00855269
401,0.952618,0.00855269
401,0.952618,0.00855269
402,0.952736,0.00853142
403,0.952854,0.00851025
403,0.952854,0.00851025
403,0.952854,0.00851025
403,0.952854,0.00851025
403,0.952854,0.00851025
403,0.952854,0.00851025
404,0.95297,0.00848918
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
405,0.953086,0.00846822
406,0.953202,0.00844736
407,0.953317,0.00842661
407,0.953317,0.00842661
407,0.953317,0.00842661
407,0.953317,0.00842661
407,0.953317,0.00842661
408,0.953431,0.00840596
409,0.953545,0.0083854
409,0.953545,0.0083854
409,0.953545,0.0083854
409,0.953545,0.0083854
412,0.953883,0.00832434
412,0.953883,0.00832434
412,0.953883,0.00832434
422,0.954976,0.00812709
423,0.955083,0.00810787
423,0.955083,0.00810787
423,0.955083,0.00810787
423,0.955083,0.00810787
423,0.955083,0.00810787
423,0.955083,0.00810787
424,0.955189,0.00808875
425,0.955294,0.00806972
425,0.955294,0.00806972
425,0.955294,0.00806972
425,0.955294,0.00806972
425,0.955294,0.00806972
425,0.955294,0.00806972
425,0.955294,0.00806972
426,0.955399,0.00805077
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
427,0.955504,0.00803192
428,0.955607,0.00801315
429,0.955711,0.00799448
429,0.955711,0.00799448
429,0.955711,0.00799448
429,0.955711,0.00799448
429,0.955711,0.00799448
432,0.956019,0.00793896
434,0.956221,0.00790237
435,0.956322,0.00788421
446,0.957399,0.00768975
446,0.957399,0.00768975
446,0.957399,0.00768975
446,0.957399,0.00768975
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
447,0.957494,0.00767255
448,0.957589,0.00765542
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
449,0.957684,0.00763837
453,0.958057,0.00757093
456,0.958333,0.00752112
458,0.958515,0.00748828
458,0.958515,0.00748828
463,0.958963,0.00740741
464,0.959052,0.00739144
464,0.959052,0.00739144
464,0.959052,0.00739144
464,0.959052,0.00739144
464,0.959052,0.00739144
464,0.959052,0.00739144
465,0.95914,0.00737555
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
466,0.959227,0.00735972
475,0.941053,0.0104267
479,0.941545,0.0103396
483,0.942029,0.010254
487,0.942505,0.0101697
492,0.943089,0.0100664
493,0.943205,0.010046
500,0.944,0.00990532
500,0.944,0.00990532
500,0.944,0.00990532
500,0.944,0.00990532
501,0.944112,0.00988555
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
503,0.944334,0.00984624
504,0.944444,0.00982671
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
505,0.944554,0.00980725
508,0.944882,0.00974933
513,0.945419,0.00965431
516,0.945736,0.00959818
516,0.945736,0.00959818
516,0.945736,0.00959818
516,0.945736,0.00959818
517,0.945841,0.00957961
519,0.94605,0.0095427
520,0.946154,0.00952435
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
521,0.946257,0.00950607
524,0.946565,0.00945164
524,0.946565,0.00945164
524,0.946565,0.00945164
524,0.946565,0.00945164
n320 is replaced by zero with estimated error 0.00392
error = 0.00392
area = 654
delay = 16
#gates = 295
output circuit appNtk/rca32_3_0.00392_654_16.blif
time = 5984097 us
--------------- round 4 ---------------
